id;catalogNumber;description;gpsLength;gpsWidth;gpsLengthPosition;gpsWidthPosition;indexLevel
10076;42;BKMSV;95.0;69.0;S;E;24
10153;37;OZVJK;95.0;73.0;S;E;24
10193;65;8505Q;99.0;74.0;S;E;24
13606;78;F5NZM;98.0;76.0;S;E;24
16062;1;GG6Q2;79.0;81.0;S;E;24
16251;49;6P8VR;85.0;78.0;S;E;24
15803;77;POWLJ;81.0;79.0;N;W;24
11890;9;NX3ID;84.0;82.0;N;E;24
22716;6;Y9XSA;88.0;82.0;S;E;24
12898;64;5LUTP;79.0;83.0;S;E;24
13669;55;Q9IC4;80.0;89.0;N;E;24
13450;52;77EII;80.0;91.0;S;E;24
16849;89;0YIZA;82.0;85.0;S;E;24
19276;80;I3A0Q;84.0;86.0;S;E;24
13246;78;E77PS;82.0;87.0;N;E;24
10497;26;60K00;84.0;88.0;S;E;24
15659;15;Y6SJY;88.0;84.0;S;E;24
20949;68;D374P;88.0;89.0;S;E;24
16545;7;7KEJG;86.0;90.0;N;E;24
18096;3;LI88A;88.0;91.0;S;E;24
14131;89;MZWFF;89.0;80.0;S;E;24
10082;76;A3OFA;96.0;78.0;S;W;24
19312;55;7JDNB;98.0;78.0;S;E;24
14609;54;5FSYV;92.0;79.0;S;E;24
14781;88;19EE9;92.0;81.0;N;E;24
12149;3;1BNX6;96.0;82.0;S;E;24
15919;95;00BMI;90.0;83.0;S;E;24
13954;97;C8OWL;92.0;85.0;S;E;24
13671;91;N4HAI;92.0;87.0;S;E;24
10732;25;90V23;92.0;91.0;S;W;24
14385;85;7MREF;95.0;86.0;S;E;24
11813;57;HQ7GA;96.0;84.0;S;E;24
12120;58;BSP3J;98.0;82.0;S;E;24
12165;25;OQEF4;99.0;87.0;S;E;24
15287;77;0ZXXU;99.0;91.0;S;E;24
22233;4;8O3R5;28.0;92.0;S;E;24
13247;16;I21FI;25.0;93.0;N;E;24
17636;37;L40EQ;21.0;94.0;S;E;24
17118;89;KVRU0;27.0;94.0;S;W;24
19336;10;6W99A;32.0;92.0;N;E;24
15370;40;9XMGT;42.0;92.0;S;E;24
20423;49;EFETY;34.0;93.0;S;E;24
22431;28;YAAWW;38.0;94.0;S;E;24
14304;50;0MVMS;52.0;92.0;S;E;24
15663;42;8E6DY;70.0;92.0;S;E;24
15240;12;AZ5SQ;74.0;92.0;S;E;24
12918;26;RTUF8;43.0;94.0;N;E;24
17126;0;8ME7J;49.0;94.0;S;E;24
15652;61;8BNRC;57.0;93.0;S;E;24
11601;46;VC3R7;51.0;94.0;S;E;24
10521;61;3BIWK;61.0;94.0;N;E;24
12536;25;BG8PH;67.0;93.0;S;E;24
10264;55;YEZ6X;63.0;94.0;S;E;24
12751;65;AJN89;74.0;94.0;S;E;24
17431;65;E5NG0;78.0;93.0;S;E;24
15120;61;W44FM;84.0;94.0;S;E;24
17090;95;W5J0U;85.0;94.0;S;E;24
16279;56;6H2VV;34.0;95.0;S;E;24
16325;88;0W4JO;45.0;95.0;S;W;24
19903;17;ZV5MX;55.0;95.0;S;E;24
15378;38;DKQLM;70.0;95.0;N;E;24
16998;38;7AHMK;78.0;95.0;N;E;24
19358;37;C6PUA;80.0;95.0;S;E;24
14156;17;KEQE4;87.0;93.0;S;E;24
16081;85;K0DMB;91.0;93.0;S;E;24
17078;99;4SJ1M;91.0;95.0;S;E;24
17025;39;RSPNA;24.0;97.0;S;E;24
13308;84;2X6HQ;26.0;98.0;S;E;24
10698;49;E5TQM;32.0;97.0;S;W;24
16359;84;EAQXA;38.0;96.0;S;E;24
10909;0;9LZAA;38.0;98.0;S;E;24
10182;36;4L6SQ;42.0;96.0;S;E;24
12989;86;7ECK9;42.0;98.0;S;E;24
17586;40;HEPYW;24.0;99.0;S;E;24
12887;57;BWDL6;32.0;99.0;S;E;24
15613;66;UMNAP;36.0;99.0;S;E;24
15107;94;MLQZ9;45.0;97.0;S;E;24
18011;10;LZJXD;47.0;99.0;S;E;24
21741;92;YO63B;49.0;98.0;S;E;24
17882;71;E0XG5;60.0;96.0;S;E;24
20616;8;6O20U;55.0;97.0;S;E;24
16283;0;VFYXE;62.0;96.0;S;E;24
13145;33;6585M;66.0;97.0;S;E;24
11502;64;VR2P6;60.0;98.0;S;E;24
11563;6;5F7P9;64.0;98.0;S;E;24
12709;18;4G9P4;55.0;99.0;N;E;24
19507;92;WX76R;66.0;99.0;S;W;24
17234;7;PWSGP;78.0;97.0;S;E;24
23586;13;ELFX1;74.0;98.0;S;E;24
18107;76;MB78N;83.0;98.0;S;E;24
12667;9;4HM1Q;89.0;97.0;S;E;24
15979;18;R3JJ1;89.0;99.0;S;E;24
15739;32;I83OF;93.0;92.0;S;E;24
22538;76;OVQYB;95.0;94.0;N;E;24
19737;90;KGYGC;95.0;96.0;S;E;24
20693;45;3ETZM;97.0;97.0;N;E;24
24841;28;DU7DY;99.0;99.0;S;E;24
23567;26;YV7Q6;7.0;1.0;S;E;25
24504;11;3TS6K;17.0;1.0;S;W;25
22013;37;Z37PK;11.0;2.0;S;E;25
24596;53;NL859;13.0;2.0;S;E;25
16660;92;FNANG;18.0;1.0;S;E;25
18947;42;Y3D3T;26.0;1.0;S;E;25
15149;71;JPJT7;41.0;1.0;S;E;25
18792;7;GPHCZ;49.0;1.0;S;E;25
20147;66;1II6F;24.0;2.0;N;E;25
21680;59;VPRJ2;28.0;3.0;S;E;25
20884;85;DRTNR;45.0;2.0;S;E;25
18819;9;QR8AB;59.0;1.0;S;E;25
20019;8;Y0UCC;70.0;1.0;S;E;25
18941;45;R6LI1;73.0;1.0;S;E;25
14421;39;N3P78;81.0;1.0;S;E;25
18916;23;31N6D;83.0;1.0;S;E;25
20194;98;KB4F5;91.0;1.0;S;E;25
24739;61;AKB3W;64.0;3.0;S;E;25
18537;45;6AUD6;70.0;3.0;S;E;25
23078;76;0859W;74.0;3.0;S;E;25
23967;11;GNJ7R;87.0;2.0;S;E;25
18402;17;F7DKT;83.0;3.0;S;E;25
21352;1;Y0A9M;92.0;3.0;S;E;25
12592;32;DQRBP;30.0;4.0;S;E;25
15289;73;S6VN8;35.0;4.0;S;E;25
14402;55;DEA1S;45.0;4.0;S;E;25
21867;40;MV2ZU;52.0;4.0;S;E;25
20663;68;ODFEB;56.0;4.0;S;E;25
15890;39;F6Y9F;77.0;4.0;N;E;25
24186;9;JLPZO;87.0;4.0;S;E;25
20274;64;6L9CS;2.0;11.0;S;E;25
22779;17;SNOH8;3.0;9.0;S;E;25
12554;78;4WAMA;7.0;5.0;N;W;25
10875;4;6PD4B;6.0;11.0;S;E;25
11150;94;JMV68;10.0;8.0;S;E;25
11585;55;HEPA5;10.0;10.0;S;E;25
18008;34;3I34N;10.0;12.0;S;E;25
17134;4;RYZ0H;6.0;13.0;S;E;25
17027;17;3UPM8;12.0;7.0;S;E;25
18569;43;5D55T;14.0;11.0;S;E;25
13939;92;RHDS4;14.0;13.0;S;E;25
16661;39;BFG8K;2.0;15.0;S;E;25
18874;34;VSB4W;1.0;27.0;S;E;25
15245;89;RZGQH;2.0;19.0;S;E;25
19183;41;SY82L;8.0;14.0;S;E;25
10949;89;XR2JF;6.0;17.0;S;E;25
9545;99;FJGPC;6.0;20.0;S;E;25
12512;45;XHBYP;5.0;22.0;S;W;25
15561;1;QLO7I;3.0;23.0;S;E;25
14816;82;2RTCW;5.0;26.0;S;E;25
17022;62;7VEFF;7.0;28.0;S;E;25
14739;80;NUAQ0;9.0;20.0;S;E;25
11213;70;2NILJ;9.0;22.0;S;E;25
14676;81;STTL3;9.0;24.0;N;E;25
22508;58;ZLJ7R;9.0;28.0;S;E;25
16282;85;W2ARV;11.0;19.0;N;E;25
12745;58;BSNMF;13.0;15.0;S;E;25
19438;66;WZRVE;13.0;19.0;S;E;25
21357;85;BX3J5;11.0;23.0;S;E;25
17195;10;1E374;13.0;25.0;S;E;25
15363;66;24PPZ;15.0;25.0;S;E;25
23306;57;Z14ET;16.0;5.0;S;E;25
24550;28;AXPKV;16.0;7.0;S;E;25
19802;70;PZ9AD;16.0;9.0;S;E;25
20249;15;89IXA;19.0;14.0;S;E;25
15825;53;FBG7G;17.0;15.0;S;W;25
18614;80;C3GUZ;20.0;10.0;N;E;25
21784;27;JYJI5;17.0;17.0;S;E;25
20096;57;EPH2L;17.0;22.0;S;E;25
20909;34;R2FCX;16.0;24.0;S;E;25
16711;16;3EMG5;20.0;24.0;S;E;25
22073;24;O64WH;20.0;28.0;S;E;25
22557;41;Y4FBE;1.0;29.0;S;E;25
17947;38;NJJV5;1.0;31.0;S;E;25
24328;37;GYEP2;1.0;35.0;S;W;25
15735;88;FI025;1.0;46.0;S;E;25
18022;46;QBR2I;1.0;52.0;S;E;25
16439;14;Q10SE;1.0;56.0;S;E;25
22590;92;KUM5X;2.0;37.0;S;E;25
12303;36;MZKCL;2.0;39.0;S;E;25
11951;72;M785Z;2.0;43.0;S;E;25
16621;75;N68W3;3.0;56.0;S;E;25
15738;13;8DDVQ;1.0;58.0;S;E;25
16900;31;GDDOC;2.0;68.0;S;E;25
16249;10;IK7PW;3.0;71.0;S;E;25
18401;91;TE1WX;4.0;34.0;S;E;25
15499;95;2I56V;4.0;38.0;S;E;25
12163;46;F0T1F;4.0;40.0;N;E;25
15439;71;Q2OQN;4.0;60.0;S;E;25
23153;48;IGD9K;4.0;63.0;S;E;25
19932;17;KSS0P;5.0;32.0;N;E;25
20617;89;XJSPG;6.0;42.0;S;E;25
20817;59;GEC9I;5.0;46.0;S;E;25
12862;36;9SPN8;5.0;48.0;N;E;25
9305;63;ZK8L8;5.0;50.0;S;E;25
19545;29;X6DAB;5.0;58.0;S;E;25
16483;44;LMJRP;7.0;45.0;S;E;25
15205;84;JYCV7;6.0;61.0;S;E;25
19827;29;IF5UI;4.0;67.0;S;E;25
22308;34;8H1JI;4.0;69.0;S;E;25
19897;92;7KOLE;7.0;69.0;S;E;25
19877;52;E1AXH;7.0;71.0;S;E;25
20346;42;7IZ95;3.0;79.0;S;E;25
22650;27;IOJIQ;1.0;84.0;S;E;25
17695;43;E1GRA;3.0;85.0;S;E;25
10557;67;LGRTW;2.0;87.0;S;E;25
22659;33;LN9UT;3.0;95.0;S;E;25
16914;53;RKVE3;3.0;97.0;S;E;25
17413;35;QUVIU;5.0;75.0;S;E;25
20319;12;HX57Y;6.0;84.0;S;E;25
14397;57;T7JSG;6.0;88.0;N;E;25
15291;21;2DUVX;4.0;89.0;S;E;25
16699;61;0RNWJ;6.0;90.0;S;W;25
19532;36;21EIU;4.0;93.0;S;E;25
14603;0;BJ2O6;7.0;76.0;S;E;25
16679;12;OR9H6;7.0;78.0;S;E;25
18123;49;LW2CF;7.0;96.0;N;E;25
22330;67;E4D2E;7.0;98.0;S;E;25
24155;98;J3ZCA;12.0;31.0;S;E;25
20186;7;UT4DW;10.0;33.0;N;E;25
16011;85;8B50V;12.0;33.0;S;E;25
15901;9;WZW4Y;12.0;35.0;S;E;25
20070;74;08QWA;16.0;32.0;S;E;25
19064;27;WPO9L;18.0;30.0;S;E;25
17593;45;FHAST;18.0;34.0;S;E;25
21953;52;JKWOL;16.0;36.0;S;E;25
18115;20;IBTCN;20.0;36.0;S;E;25
20648;6;XTM4U;8.0;41.0;S;E;25
20975;85;T7S3J;8.0;43.0;N;E;25
15805;86;23KOE;8.0;53.0;S;E;25
16067;27;RU23O;8.0;57.0;S;E;25
17028;76;6D75V;8.0;59.0;S;E;25
14056;56;OPQA6;8.0;63.0;S;E;25
15124;12;SARSG;8.0;67.0;S;E;25
22482;51;PO24E;8.0;80.0;S;E;25
17166;86;A5KD6;9.0;49.0;S;E;25
13820;39;JHEJK;9.0;51.0;S;E;25
19788;11;I3SDS;10.0;37.0;S;E;25
24537;0;MH1MK;10.0;66.0;S;E;25
10959;36;6K753;11.0;45.0;S;W;25
19982;97;48AFF;11.0;66.0;S;E;25
20869;95;4CYPD;9.0;70.0;S;E;25
13940;18;CVWEC;11.0;72.0;N;E;25
16790;83;R7BN1;11.0;74.0;S;E;25
16066;35;ZSLTG;11.0;78.0;S;E;25
12307;45;CKDOH;10.0;80.0;N;E;25
17007;29;0T0EE;9.0;95.0;S;E;25
20794;53;4YW5Y;9.0;99.0;S;E;25
16633;42;U2B06;10.0;82.0;S;E;25
13026;24;Z6NBI;10.0;90.0;S;E;25
13457;62;2U8KP;10.0;92.0;S;E;25
24567;48;QYZ08;11.0;89.0;N;E;25
18726;86;YYN9G;12.0;43.0;S;E;25
13715;80;TQSST;12.0;54.0;S;E;25
20786;19;2X7CZ;13.0;39.0;S;E;25
24100;91;4ATZ1;13.0;41.0;S;E;25
15475;84;H51HN;15.0;40.0;S;E;25
13979;6;8KXUJ;15.0;42.0;S;E;25
15867;95;TBGPX;15.0;44.0;S;E;25
17995;22;DM4NS;15.0;48.0;S;E;25
19691;72;7SA9B;17.0;48.0;S;W;25
14236;42;O64ZD;19.0;43.0;S;E;25
17622;42;F83F6;18.0;47.0;S;E;25
17536;19;3WXP9;19.0;45.0;S;E;25
13341;95;TJ4VY;18.0;51.0;S;E;25
13044;18;YA4KK;14.0;54.0;S;E;25
19091;98;DC4MX;20.0;53.0;S;E;25
16329;95;96X22;12.0;58.0;S;E;25
17394;97;BGUH5;12.0;60.0;S;W;25
20288;32;XG1QS;12.0;62.0;S;E;25
13464;37;NV7KU;12.0;86.0;S;E;25
22175;68;XF183;14.0;60.0;S;E;25
13985;18;M9QG3;18.0;55.0;N;E;25
23465;5;G2QF8;18.0;57.0;S;E;25
18318;70;LT9VD;15.0;65.0;S;E;25
15406;8;WSCNF;16.0;62.0;S;E;25
12851;95;UCZA7;18.0;59.0;S;E;25
14454;11;G4OQM;17.0;65.0;S;E;25
16089;66;ALG68;15.0;69.0;S;E;25
14051;61;PW6S9;15.0;71.0;S;E;25
16970;97;R1LP9;13.0;73.0;S;E;25
19504;79;HNJN9;18.0;73.0;S;E;25
23164;85;PS9W6;19.0;67.0;S;E;25
17723;91;EOFMR;19.0;71.0;N;E;25
20236;62;3PS2O;13.0;75.0;S;E;25
16097;87;S95G2;18.0;76.0;S;E;25
16951;37;N1Y7L;13.0;89.0;S;E;25
16820;38;SZ3LK;15.0;77.0;S;E;25
14526;98;LKHTS;14.0;83.0;S;E;25
14630;82;PDA0H;14.0;85.0;S;E;25
20943;35;IW9AS;15.0;91.0;S;E;25
11192;82;01NBV;16.0;77.0;S;E;25
9569;9;D91FN;16.0;79.0;S;E;25
9061;37;S5YQ5;18.0;84.0;S;W;25
9337;22;O3ZJC;18.0;86.0;S;E;25
14587;83;VQUF4;17.0;88.0;S;E;25
13272;68;13I6B;17.0;92.0;S;E;25
9750;75;LYFHA;13.0;95.0;S;E;25
12037;62;EI2DS;13.0;97.0;S;E;25
13811;71;8SX9F;15.0;93.0;S;E;25
12654;8;1KUNV;17.0;94.0;S;E;25
14707;48;UD0HL;17.0;96.0;S;E;25
19178;70;EZ912;20.0;82.0;S;E;25
22653;36;ZA40A;20.0;86.0;S;E;25
13659;12;XDAZS;20.0;97.0;S;E;25
13512;76;T1JX1;20.0;99.0;S;E;25
16417;90;A5BNC;21.0;20.0;S;E;25
13774;15;RJWGK;22.0;6.0;S;E;25
16760;83;ZSJKR;22.0;25.0;S;E;25
15383;96;XXM1T;22.0;37.0;S;E;25
18969;25;5D5L1;21.0;39.0;N;W;25
12928;47;913OO;23.0;9.0;S;E;25
7481;24;KSC7O;23.0;12.0;S;E;25
7872;27;01974;23.0;19.0;S;E;25
10090;81;0H6KY;24.0;6.0;S;E;25
10654;63;IKOCY;24.0;27.0;S;E;25
19946;80;P2HTI;25.0;11.0;S;E;25
16404;70;XWN4F;26.0;23.0;S;E;25
12644;61;WFM15;26.0;27.0;S;W;25
21892;72;91UEZ;24.0;29.0;S;E;25
18316;50;C1P5Q;26.0;30.0;S;E;25
22545;36;GQMP7;23.0;33.0;S;E;25
17198;41;0G6S3;22.0;47.0;N;E;25
9808;14;69272;22.0;49.0;S;E;25
8132;14;9PEGO;22.0;56.0;N;E;25
10084;28;B0PZ7;23.0;41.0;S;E;25
11252;35;VLNHQ;23.0;45.0;S;E;25
15566;31;4SO09;25.0;42.0;S;E;25
15665;76;S60MT;25.0;44.0;S;E;25
17270;34;XARX7;26.0;48.0;S;E;25
16403;10;QN85L;26.0;50.0;S;E;25
12661;55;CJW6M;26.0;52.0;S;E;25
20190;30;IHRUC;26.0;56.0;S;E;25
14168;79;612HF;27.0;9.0;S;E;25
17756;72;V05R7;27.0;11.0;S;E;25
14172;9;AOLD6;27.0;15.0;S;E;25
18108;88;2UFUI;28.0;7.0;S;E;25
16005;75;6SIM0;28.0;17.0;S;E;25
21136;10;BZFYG;27.0;19.0;S;E;25
10473;16;MHN70;27.0;21.0;S;E;25
10235;12;E8LKO;27.0;32.0;S;E;25
8777;18;G7D8D;27.0;36.0;S;E;25
11623;10;LEMZ8;27.0;38.0;S;E;25
12607;99;8RZQH;27.0;40.0;S;W;25
21112;0;ZDFMG;28.0;51.0;S;E;25
20184;97;NLHCZ;28.0;53.0;S;E;25
9474;92;DVAQI;21.0;68.0;S;E;25
17846;36;MAF70;23.0;58.0;S;E;25
16536;46;ZBE3L;22.0;60.0;S;E;25
18811;52;EYBDH;25.0;58.0;S;W;25
13264;52;J0ZLH;25.0;68.0;S;E;25
20642;81;9DPUB;27.0;65.0;S;E;25
17712;21;CG0OJ;28.0;67.0;S;E;25
23687;16;MN32H;29.0;34.0;S;E;25
18050;40;TDSJU;29.0;38.0;N;E;25
13962;84;ZUQ7I;29.0;59.0;S;E;25
15043;45;KDB75;29.0;61.0;S;E;25
18640;47;OLGAE;21.0;70.0;S;W;25
20478;88;Y02L6;21.0;82.0;S;E;25
17104;24;GUINB;21.0;90.0;S;E;25
12615;69;I63X3;25.0;71.0;S;E;25
19625;37;T7BCW;24.0;73.0;S;E;25
17605;33;R4TLJ;28.0;73.0;S;E;25
23581;99;R0W7G;28.0;75.0;S;E;25
23193;37;NIXDL;22.0;78.0;S;E;25
19636;7;I0O27;23.0;89.0;S;E;25
23482;72;DP83Z;23.0;91.0;S;E;25
17525;46;LV9J7;24.0;77.0;S;E;25
16947;44;FGA9I;25.0;81.0;S;E;25
16692;16;ZZ15V;26.0;79.0;S;E;25
11698;60;YL04S;28.0;79.0;S;E;25
17661;57;TY31Z;27.0;81.0;S;E;25
12676;39;RXM6S;29.0;84.0;S;E;25
14803;77;FNAUB;25.0;85.0;S;E;25
16478;7;EB4OA;25.0;87.0;S;E;25
20426;91;ZHMWA;29.0;88.0;S;E;25
22101;17;USD31;29.0;90.0;S;E;25
18991;7;Z23NR;33.0;8.0;S;E;25
16518;20;J1TNA;31.0;10.0;S;E;25
15830;96;S1JFG;31.0;12.0;S;E;25
16533;35;I2A3M;33.0;12.0;S;E;25
13992;23;6ELGV;38.0;11.0;S;E;25
18399;67;XDHZ4;39.0;5.0;S;E;25
15538;29;QNFZ8;39.0;7.0;S;E;25
20571;24;AU7D8;30.0;18.0;S;E;25
21681;95;NSPTD;30.0;20.0;S;E;25
20353;3;QFK3C;31.0;14.0;S;W;25
19306;83;R2C1E;30.0;26.0;S;E;25
23545;78;0XLFJ;34.0;17.0;S;E;25
15916;58;QWCJB;34.0;21.0;S;E;25
17158;71;F75WB;35.0;14.0;S;E;25
15619;15;5XXXL;37.0;15.0;S;E;25
15872;55;3CBZG;36.0;17.0;S;E;25
19076;52;TV77D;38.0;19.0;S;E;25
20584;29;7XE6W;40.0;20.0;S;E;25
16700;33;177KB;34.0;23.0;N;E;25
24022;13;DDD0L;33.0;25.0;S;E;25
17675;98;ZXU81;38.0;23.0;S;E;25
21077;96;ZT3ND;37.0;25.0;S;E;25
15366;19;QCMA5;37.0;28.0;S;E;25
19820;88;URVTA;40.0;22.0;S;E;25
17293;64;HB4GH;41.0;6.0;S;E;25
23962;21;GXUUV;41.0;8.0;S;W;25
16737;43;39F3E;41.0;26.0;S;E;25
14497;63;7LKZR;42.0;10.0;S;E;25
11324;77;5WQ91;42.0;16.0;S;E;25
12075;94;54U9F;42.0;18.0;S;E;25
16239;48;2BO5W;48.0;7.0;S;E;25
14940;82;U6LBY;48.0;11.0;S;E;25
12499;54;LB1A8;49.0;7.0;S;E;25
18820;83;HSIDJ;43.0;25.0;S;E;25
16208;56;PX7HV;44.0;12.0;S;E;25
15135;35;9RK9S;48.0;13.0;S;E;25
12013;45;3EXUF;45.0;19.0;S;E;25
10885;2;9OGII;46.0;17.0;N;E;25
10015;38;B7DHF;47.0;19.0;S;E;25
12320;85;1B594;45.0;21.0;S;E;25
10846;41;J8HXZ;45.0;25.0;N;E;25
11899;54;0L0EJ;47.0;21.0;S;E;25
14578;76;E8JHM;49.0;23.0;S;E;25
14000;66;9FBZY;49.0;27.0;S;E;25
17681;18;3GUOV;58.0;5.0;S;E;25
9844;19;BOUNC;52.0;6.0;N;E;25
13256;7;88W8X;52.0;10.0;S;E;25
13776;4;V8K9S;52.0;12.0;S;E;25
12492;22;DUSXR;56.0;6.0;S;W;25
15056;1;M6EJ1;56.0;8.0;S;E;25
14215;29;JT2NG;58.0;7.0;S;E;25
14752;57;424AE;56.0;12.0;S;E;25
11558;13;1MD1Z;59.0;13.0;S;E;25
10987;62;27QXZ;60.0;9.0;S;E;25
20858;78;1KTUB;69.0;5.0;N;E;25
18510;90;ORE2O;73.0;5.0;S;E;25
13680;8;XGM7T;81.0;5.0;S;E;25
13327;0;D0ZBJ;64.0;6.0;S;E;25
14144;15;85K6Z;66.0;6.0;S;E;25
12048;10;767BY;73.0;7.0;S;E;25
16395;36;YBG7N;62.0;9.0;S;E;25
8547;46;M6L4L;67.0;8.0;S;E;25
13185;0;LW749;69.0;9.0;S;E;25
9822;42;Y4IQU;77.0;6.0;S;E;25
20115;62;VLRJQ;75.0;8.0;S;E;25
10444;88;WU2JE;80.0;9.0;S;E;25
8296;93;P0I8A;67.0;10.0;S;E;25
8174;1;C0RGY;61.0;12.0;S;E;25
10640;48;3TFAA;69.0;11.0;S;E;25
12897;43;AHE1E;71.0;13.0;N;E;25
14048;95;FFR4L;73.0;11.0;S;E;25
10618;7;2VEG5;77.0;10.0;S;W;25
11714;30;YTDXI;78.0;13.0;S;E;25
14555;38;2T4BF;80.0;13.0;S;W;25
9806;25;JIF1B;81.0;7.0;N;E;25
11797;73;TTFYJ;85.0;7.0;S;E;25
11781;53;6F83E;84.0;9.0;S;E;25
11402;50;5FQH1;84.0;12.0;S;E;25
14537;70;K7PAC;52.0;14.0;S;E;25
16751;34;FN7CH;52.0;16.0;S;E;25
13933;86;CFZUE;55.0;14.0;S;E;25
13069;6;UWKKQ;55.0;17.0;S;E;25
15160;98;4Y990;51.0;20.0;S;W;25
14211;47;1M7WB;55.0;18.0;S;E;25
15492;43;TR38Q;59.0;15.0;S;E;25
8858;78;Y8RFL;59.0;17.0;S;E;25
10733;20;AKFXZ;65.0;14.0;S;E;25
9341;93;EQ9EH;61.0;16.0;S;E;25
9150;17;3MTUS;72.0;16.0;S;E;25
8628;75;41NWA;70.0;17.0;S;E;25
11540;64;EH1SS;73.0;14.0;S;E;25
13641;75;XUTQM;77.0;14.0;S;E;25
12804;11;ASRFV;76.0;16.0;S;E;25
9805;8;0XG56;80.0;17.0;S;E;25
16864;29;WAN0D;63.0;18.0;S;E;25
13517;38;K094X;65.0;18.0;S;W;25
13382;13;9PY37;76.0;18.0;S;E;25
11967;68;AZ7WL;83.0;18.0;S;E;25
19412;99;R0WPJ;84.0;16.0;S;E;25
18553;28;LAZSQ;63.0;20.0;S;E;25
14839;87;8RH83;65.0;20.0;N;E;25
15369;45;Q8XJA;74.0;20.0;S;E;25
12257;47;JIDON;80.0;19.0;S;E;25
13322;63;7600B;82.0;20.0;N;E;25
20239;82;OU8MP;87.0;6.0;S;E;25
14351;84;BV1QX;86.0;10.0;S;E;25
18663;62;G474X;90.0;11.0;N;W;25
18476;85;S6U7B;92.0;5.0;S;E;25
14102;16;KBYVT;94.0;5.0;S;E;25
19005;68;36OM4;98.0;6.0;N;E;25
15298;33;Z4OL0;91.0;7.0;S;E;25
12833;75;6OJMX;95.0;11.0;N;W;25
14714;78;OT9H6;96.0;9.0;S;E;25
9878;93;14TFU;98.0;8.0;S;E;25
13164;29;SA9RC;88.0;12.0;S;E;25
9406;79;BAR7O;87.0;18.0;S;E;25
13889;11;9YBZY;88.0;14.0;S;E;25
14635;56;67U5O;90.0;13.0;S;E;25
16343;30;87YVC;90.0;15.0;S;E;25
11431;32;0CCF8;93.0;17.0;S;E;25
13770;51;DSZR9;97.0;12.0;S;E;25
16827;86;QCV2O;97.0;14.0;N;E;25
13915;53;TI4A2;94.0;15.0;S;E;25
11160;64;TI1T1;87.0;20.0;S;E;25
12029;9;USNF4;91.0;19.0;N;E;25
14151;27;MCER0;97.0;20.0;S;E;25
19150;63;57RH3;99.0;16.0;S;E;25
20831;37;ZFNVF;55.0;22.0;S;E;25
13376;87;6QVUU;59.0;21.0;S;E;25
14173;25;J33QX;58.0;23.0;S;E;25
10769;32;D3M53;51.0;24.0;S;E;25
13258;19;2RX65;68.0;21.0;S;E;25
10315;9;JYYXM;62.0;24.0;S;E;25
9607;51;C4TNW;66.0;23.0;S;E;25
10439;85;9OXXJ;68.0;23.0;S;E;25
14532;13;MCSKZ;55.0;25.0;S;E;25
10185;61;50WAY;57.0;25.0;S;E;25
9729;61;K7TES;68.0;25.0;S;E;25
17005;61;1K2EB;55.0;27.0;S;E;25
14207;34;MXP47;62.0;26.0;S;E;25
18556;3;7507O;58.0;27.0;S;E;25
14405;33;J64UL;66.0;27.0;S;E;25
12860;93;RE06Y;91.0;21.0;S;E;25
17095;61;4QAR9;74.0;22.0;S;E;25
20256;32;QLUTJ;76.0;22.0;S;E;25
12914;31;K9I3T;84.0;22.0;S;E;25
12695;74;Z6AB0;72.0;26.0;S;E;25
9393;63;8K7PL;85.0;24.0;S;E;25
10896;92;IM8QC;87.0;23.0;S;E;25
10466;75;6K3MK;77.0;25.0;S;E;25
10724;40;L9SOP;79.0;25.0;S;E;25
9343;17;38YCK;83.0;26.0;S;E;25
14554;64;EOKHM;77.0;27.0;S;E;25
15119;12;VUX80;79.0;27.0;S;E;25
18104;28;PXK8V;91.0;23.0;S;W;25
16698;3;EFDK4;93.0;22.0;N;E;25
17012;74;9HPJU;95.0;24.0;S;E;25
17017;16;B0TLW;97.0;24.0;S;E;25
14576;43;IJRGS;94.0;26.0;S;E;25
13711;95;FDDR7;96.0;26.0;S;E;25
8975;81;HY24E;91.0;27.0;N;E;25
16818;88;DPCSD;41.0;28.0;S;E;25
15474;77;2348J;51.0;28.0;S;E;25
14791;47;7VXDW;62.0;28.0;S;E;25
13034;26;A5K2E;72.0;28.0;S;E;25
17506;12;8FRRJ;83.0;28.0;N;E;25
19942;42;92LZP;87.0;28.0;S;E;25
19291;61;NLTFI;96.0;28.0;S;E;25
20512;76;8RZ8B;30.0;30.0;S;E;25
18800;81;IVCKK;43.0;29.0;S;E;25
19189;17;B4AQR;41.0;30.0;N;E;25
14941;77;KP3YN;48.0;30.0;S;E;25
12639;71;KQ3S5;52.0;30.0;S;E;25
14129;57;S8050;58.0;29.0;N;E;25
20556;71;47LC7;66.0;29.0;N;E;25
13071;92;YE50B;37.0;32.0;S;E;25
15928;77;EFN10;43.0;31.0;S;E;25
19380;28;1FM18;33.0;33.0;N;E;25
13179;61;Y28WL;47.0;31.0;S;W;25
13723;27;OALHK;54.0;31.0;S;E;25
11526;66;4MQKE;65.0;31.0;S;W;25
15823;1;K6XY4;52.0;32.0;S;W;25
15517;97;X5LL3;44.0;33.0;S;E;25
13433;11;GDVEE;46.0;33.0;S;E;25
11340;76;4JU3G;54.0;33.0;S;E;25
19526;90;M0U4S;58.0;33.0;S;E;25
